Datetime,Close,High,Low,Open,Volume
2026-04-22 08:30:00+00:00,78029.6875,78084.4375,77960.0,77984.078125,233549824
2026-04-22 09:00:00+00:00,78171.9609375,78178.7734375,77971.296875,77993.9765625,275517440
2026-04-22 09:30:00+00:00,78035.796875,78202.1484375,77989.5625,78181.53125,122896384
2026-04-22 10:00:00+00:00,78089.859375,78096.4921875,77967.6796875,78015.5625,215707648
2026-04-22 10:30:00+00:00,78186.5625,78193.2109375,78075.0,78085.46875,94408704
2026-04-22 11:00:00+00:00,78336.03125,78336.03125,78120.0078125,78193.953125,139091968
2026-04-22 11:30:00+00:00,78322.546875,78385.53125,78206.4765625,78343.6171875,287170560
2026-04-22 12:00:00+00:00,78210.328125,78514.7890625,78183.453125,78329.0,622084096
2026-04-22 12:30:00+00:00,78262.8984375,78361.5234375,78146.8828125,78193.953125,49958912
2026-04-22 13:00:00+00:00,78490.84375,78531.859375,78204.1015625,78252.359375,489050112
2026-04-22 13:30:00+00:00,78887.4375,78887.4375,78314.796875,78487.9921875,1015345152
2026-04-22 14:00:00+00:00,79048.0390625,79178.859375,78745.0078125,78897.609375,1155989504
2026-04-22 14:30:00+00:00,79077.25,79126.328125,78625.9765625,79073.171875,700690432
2026-04-22 15:00:00+00:00,79107.71875,79145.6015625,78882.671875,79094.859375,256294912
2026-04-22 15:30:00+00:00,79325.3828125,79450.0,79040.75,79091.859375,1311920128
2026-04-22 16:00:00+00:00,78972.421875,79500.0078125,78916.65625,79371.9296875,454656000
2026-04-22 16:30:00+00:00,78777.3671875,79067.1171875,78697.96875,78944.140625,597417984
2026-04-22 17:00:00+00:00,78866.15625,79078.359375,78724.7265625,78782.4609375,218099712
2026-04-22 17:30:00+00:00,78923.0,79030.0390625,78741.453125,78868.546875,119939072
2026-04-22 18:00:00+00:00,78945.9765625,79032.640625,78857.0390625,78945.21875,15564800
2026-04-22 18:30:00+00:00,79062.4609375,79198.8984375,78882.359375,78911.7734375,131358720
2026-04-22 19:00:00+00:00,79062.640625,79106.3984375,78740.90625,79000.5390625,300363776
2026-04-22 19:30:00+00:00,78891.9765625,79105.9921875,78812.25,79062.96875,42057728
2026-04-22 20:00:00+00:00,78626.25,78946.3828125,78510.7578125,78918.5234375,140759040
2026-04-22 20:30:00+00:00,78459.8203125,78644.859375,78440.0,78614.75,199135232
2026-04-22 21:00:00+00:00,78611.8671875,78638.859375,78447.0234375,78447.0234375,374702080
2026-04-22 21:30:00+00:00,78794.7578125,78858.2421875,78611.8671875,78611.8828125,315293696
2026-04-22 22:00:00+00:00,78568.2578125,78865.078125,78566.0,78785.2421875,138690560
2026-04-22 22:30:00+00:00,78642.8984375,78664.046875,78487.28125,78573.140625,234139648
2026-04-22 23:00:00+00:00,78367.03125,78635.6015625,78238.140625,78623.9765625,353841152
2026-04-22 23:30:00+00:00,78208.546875,78358.203125,78184.0078125,78358.203125,222961664
2026-04-23 00:00:00+00:00,78472.78125,78497.84375,77628.0703125,78208.5390625,947761152
2026-04-23 00:30:00+00:00,78449.546875,78605.0,78299.2578125,78438.5,684044288
2026-04-23 01:00:00+00:00,78122.6484375,78469.1484375,78098.3828125,78442.1484375,1059840000
2026-04-23 01:30:00+00:00,78382.9921875,78460.9921875,78100.0078125,78109.1328125,438771712
2026-04-23 02:00:00+00:00,78062.5625,78387.390625,78013.6171875,78387.390625,0
2026-04-23 02:30:00+00:00,77967.4609375,78146.546875,77789.59375,78063.7734375,883281920
2026-04-23 03:00:00+00:00,77710.2109375,78050.4375,77666.3984375,77969.6015625,696180736
2026-04-23 03:30:00+00:00,77778.0,77781.1484375,77536.0078125,77708.0234375,103890944
2026-04-23 04:00:00+00:00,77825.296875,77926.328125,77698.703125,77748.6484375,939290624
2026-04-23 04:30:00+00:00,77935.4609375,77963.8515625,77825.2890625,77825.2890625,80367616
2026-04-23 05:00:00+00:00,77926.5703125,78047.28125,77902.328125,77944.0,84946944
2026-04-23 05:30:00+00:00,78027.90625,78112.0,77800.03125,77912.8984375,453410816
2026-04-23 06:00:00+00:00,78303.9765625,78358.203125,78066.1875,78066.1875,74735616
2026-04-23 06:30:00+00:00,78240.0078125,78370.4921875,78124.546875,78303.6171875,716820480
2026-04-23 07:00:00+00:00,78181.0390625,78281.7734375,78143.953125,78259.9921875,0
2026-04-23 07:30:00+00:00,78086.140625,78211.5078125,78006.6171875,78181.0390625,487931904
2026-04-23 08:00:00+00:00,78008.2734375,78204.3125,77981.2734375,78086.140625,0
2026-04-23 08:30:00+00:00,77877.34375,77992.7109375,77748.0234375,77982.8515625,663134208
2026-04-23 09:00:00+00:00,77632.546875,77887.46875,77467.7578125,77877.3515625,759066624
2026-04-23 09:30:00+00:00,77675.1875,77787.203125,77568.34375,77650.546875,119775232
2026-04-23 10:00:00+00:00,77416.0,77737.90625,77216.890625,77672.0078125,1310498816
2026-04-23 10:30:00+00:00,77425.90625,77491.28125,77328.3828125,77410.0234375,42815488
2026-04-23 11:00:00+00:00,77496.0234375,77528.8828125,77409.15625,77463.3515625,77025280
2026-04-23 11:30:00+00:00,77722.2890625,77768.8671875,77407.78125,77503.921875,79749120
2026-04-23 12:00:00+00:00,77790.8203125,77856.5625,77657.4765625,77722.328125,166887424
2026-04-23 12:30:00+00:00,77904.1015625,77904.1015625,77609.4765625,77795.1796875,119140352
2026-04-23 13:00:00+00:00,77627.546875,77943.671875,77605.7421875,77894.0078125,13717504
2026-04-23 13:30:00+00:00,77558.5,77725.6015625,77422.5,77651.3515625,47534080
2026-04-23 14:00:00+00:00,77749.0078125,77988.4296875,77446.3671875,77514.6796875,12947456
2026-04-23 14:30:00+00:00,78216.578125,78238.5703125,77766.1484375,77766.1484375,81588224
2026-04-23 15:00:00+00:00,78426.7421875,78716.328125,78012.046875,78214.4375,82006016
2026-04-23 15:30:00+00:00,78413.1796875,78640.109375,78296.703125,78411.90625,295788544
2026-04-23 16:00:00+00:00,78327.7109375,78544.65625,78284.109375,78420.7265625,0
2026-04-23 16:30:00+00:00,78128.6015625,78497.9921875,78068.0,78325.0,41971712
2026-04-23 17:00:00+00:00,77625.7890625,78218.53125,77593.3203125,78142.15625,358428672
2026-04-23 17:30:00+00:00,77796.421875,77834.796875,76986.296875,77636.390625,1340383232
2026-04-23 18:00:00+00:00,77939.0703125,78172.6875,77766.953125,77766.953125,1263292416
2026-04-23 18:30:00+00:00,77739.09375,78145.171875,77713.9765625,77958.7890625,330948608
2026-04-23 19:00:00+00:00,77882.1796875,77922.2109375,77629.25,77698.0625,677826560
2026-04-23 19:30:00+00:00,77743.15625,77918.703125,77668.2578125,77880.203125,138567680
2026-04-23 20:00:00+00:00,77759.4921875,77927.46875,77669.8984375,77732.5390625,193241088
2026-04-23 20:30:00+00:00,77906.1015625,78070.3984375,77738.8515625,77759.5,72888320
2026-04-23 21:00:00+00:00,77941.9921875,77941.9921875,77811.0,77906.6015625,27467776
2026-04-23 21:30:00+00:00,77901.0390625,78091.9609375,77901.0390625,77945.078125,734625792
2026-04-23 22:00:00+00:00,78191.3125,78283.46875,77912.2734375,77912.2734375,326344704
2026-04-23 22:30:00+00:00,78262.2421875,78366.1875,78193.15625,78193.15625,73891840
2026-04-23 23:00:00+00:00,78155.3515625,78260.3203125,78051.8125,78220.046875,16822272
2026-04-23 23:30:00+00:00,78281.3203125,78327.0,78149.0078125,78158.1484375,114905088
2026-04-24 00:00:00+00:00,78433.1015625,78494.0078125,78197.1796875,78320.3828125,0
2026-04-24 00:30:00+00:00,78439.5625,78516.328125,78350.53125,78433.1015625,0
2026-04-24 01:00:00+00:00,78054.03125,78447.9765625,78036.3125,78447.9765625,167849984
2026-04-24 01:30:00+00:00,78465.1328125,78483.0703125,77989.8125,78056.8203125,183476224
2026-04-24 02:00:00+00:00,78284.296875,78570.0234375,78270.3203125,78442.6484375,150622208
2026-04-24 02:30:00+00:00,78154.1015625,78461.75,78108.0234375,78285.6484375,93196288
2026-04-24 03:00:00+00:00,77800.0,78215.0234375,77713.578125,78166.4765625,124276736
2026-04-24 03:30:00+00:00,77755.390625,77779.0,77590.5078125,77779.0,392093696
2026-04-24 04:00:00+00:00,77634.859375,77871.9296875,77631.5,77744.90625,130400256
2026-04-24 04:30:00+00:00,77682.90625,77766.59375,77532.0078125,77633.0078125,216825856
2026-04-24 05:00:00+00:00,77654.703125,77710.0,77465.8984375,77673.6015625,695779328
2026-04-24 05:30:00+00:00,77974.2890625,78039.390625,77673.96875,77676.6875,74108928
2026-04-24 06:00:00+00:00,77855.9609375,77999.1015625,77838.859375,77992.1328125,52027392
2026-04-24 06:30:00+00:00,77813.1171875,77937.09375,77786.2890625,77876.3203125,210886656
2026-04-24 07:00:00+00:00,77737.6171875,77878.203125,77670.5,77805.0,39563264
2026-04-24 07:30:00+00:00,77676.9609375,77760.390625,77568.4375,77744.890625,625246208
2026-04-24 08:00:00+00:00,77878.703125,78029.9765625,77593.203125,77676.9609375,501035008
2026-04-24 08:30:00+00:00,77808.7265625,77896.421875,77749.1171875,77883.0234375,129773568
2026-04-24 09:00:00+00:00,77508.28125,77826.0703125,77436.0,77811.4296875,75517952
2026-04-24 09:30:00+00:00,77551.890625,77604.15625,77439.6015625,77516.2265625,152735744
2026-04-24 10:00:00+00:00,77697.25,77765.5078125,77457.2109375,77528.6171875,0
2026-04-24 10:30:00+00:00,77762.453125,77798.3125,77628.3203125,77692.640625,157962240
2026-04-24 11:00:00+00:00,78350.7890625,78350.7890625,77762.4375,77776.0234375,1060495360
2026-04-24 11:30:00+00:00,78256.09375,78395.2734375,78200.0,78352.421875,222150656
2026-04-24 12:00:00+00:00,78296.890625,78377.046875,78207.453125,78272.96875,89546752
2026-04-24 12:30:00+00:00,78290.6484375,78310.5390625,78056.8828125,78299.2265625,5005312
2026-04-24 13:00:00+00:00,78185.359375,78447.7578125,78173.5703125,78290.640625,275701760
2026-04-24 13:30:00+00:00,78107.859375,78313.2890625,77922.9609375,78152.546875,219475968
2026-04-24 14:00:00+00:00,77726.0,78083.6796875,77709.7578125,78067.28125,301940736
2026-04-24 14:30:00+00:00,78074.15625,78096.0078125,77704.1875,77742.5625,80494592
2026-04-24 15:00:00+00:00,77840.9609375,78057.9921875,77619.9921875,78057.9921875,113795072
2026-04-24 15:30:00+00:00,78068.03125,78237.5625,77735.6875,77843.7734375,0
2026-04-24 16:00:00+00:00,77737.1875,78081.2421875,77657.4296875,78077.078125,168898560
2026-04-24 16:30:00+00:00,77804.0390625,77917.1796875,77606.46875,77755.671875,872013824
2026-04-24 17:00:00+00:00,77697.96875,77790.6875,77611.9296875,77772.296875,0
2026-04-24 17:30:00+00:00,77707.1484375,77831.84375,77502.6015625,77700.0625,0
2026-04-24 18:00:00+00:00,77518.7578125,77741.890625,77385.90625,77691.4609375,0
2026-04-24 18:30:00+00:00,77637.609375,77663.828125,77507.953125,77527.4921875,170680320
2026-04-24 19:00:00+00:00,77602.1328125,77767.40625,77556.3203125,77680.2265625,15521792
2026-04-24 19:30:00+00:00,77659.71875,77683.5078125,77567.8984375,77609.3984375,162744320
2026-04-24 20:00:00+00:00,77564.5078125,77673.671875,77480.0,77657.0234375,103819264
2026-04-24 20:30:00+00:00,77748.6796875,77781.921875,77565.0625,77570.2890625,77860864
2026-04-24 21:00:00+00:00,77650.59375,77785.0,77600.8984375,77748.6796875,272670720
2026-04-24 21:30:00+00:00,77565.453125,77664.0703125,77565.453125,77642.0,167245824
2026-04-24 22:00:00+00:00,77572.6484375,77650.71875,77545.2109375,77572.0390625,148224000
2026-04-24 22:30:00+00:00,77360.0,77572.65625,77306.0625,77572.65625,649721856
2026-04-24 23:00:00+00:00,77432.1015625,77443.0,77358.828125,77368.640625,115798016
2026-04-24 23:30:00+00:00,77461.796875,77484.9765625,77425.4296875,77432.1015625,173910016
2026-04-25 00:00:00+00:00,77341.796875,77518.6015625,77329.2890625,77471.1796875,177119232
2026-04-25 00:30:00+00:00,77483.4375,77483.4375,77341.796875,77341.796875,186335232
2026-04-25 01:00:00+00:00,77509.671875,77571.0078125,77461.0078125,77498.0078125,15108096
2026-04-25 01:30:00+00:00,77559.96875,77645.4609375,77509.671875,77509.671875,97724416
2026-04-25 02:00:00+00:00,77658.4921875,77662.3984375,77518.78125,77559.96875,115197952
2026-04-25 02:30:00+00:00,77639.1796875,77669.53125,77624.4765625,77658.5,104130560
2026-04-25 03:00:00+00:00,77581.8515625,77691.1484375,77574.6796875,77654.5703125,17557504
2026-04-25 03:30:00+00:00,77674.0,77736.1171875,77581.84375,77581.8515625,0
2026-04-25 04:00:00+00:00,77667.1328125,77726.15625,77649.4609375,77699.90625,36710400
2026-04-25 04:30:00+00:00,77641.15625,77676.0,77621.8984375,77667.1328125,0
2026-04-25 05:00:00+00:00,77541.1015625,77634.3203125,77509.6796875,77634.3203125,60336128
2026-04-25 05:30:00+00:00,77542.1875,77577.5625,77513.9765625,77513.9765625,177954816
2026-04-25 06:00:00+00:00,77511.28125,77587.4609375,77506.7109375,77545.75,102158336
2026-04-25 06:30:00+00:00,77526.421875,77609.28125,77516.2421875,77516.2421875,95535104
2026-04-25 07:00:00+00:00,77565.1171875,77565.1171875,77470.0,77510.0078125,18001920
2026-04-25 07:30:00+00:00,77532.9609375,77598.0390625,77530.4296875,77549.0625,12326912
2026-04-25 08:00:00+00:00,77598.8828125,77612.4375,77510.9375,77514.2578125,0
2026-04-25 08:30:00+00:00,77672.6484375,77686.796875,77608.0703125,77608.0703125,0
2026-04-25 09:00:00+00:00,77615.0234375,77686.796875,77612.0,77686.796875,0
2026-04-25 09:30:00+00:00,77738.1875,77805.890625,77615.0234375,77615.0234375,49827840
2026-04-25 10:00:00+00:00,77849.59375,77867.1875,77745.6484375,77745.6484375,17952768
2026-04-25 10:30:00+00:00,77809.4765625,77910.3515625,77804.8828125,77849.59375,46833664
2026-04-25 11:00:00+00:00,77695.0078125,77809.46875,77670.0,77809.46875,0
2026-04-25 11:30:00+00:00,77697.3984375,77724.0390625,77636.171875,77695.0234375,5758976
2026-04-25 12:00:00+00:00,77628.0078125,77736.953125,77628.0078125,77704.5078125,0
2026-04-25 12:30:00+00:00,77575.28125,77642.8828125,77565.4375,77628.0234375,56522752
2026-04-25 13:00:00+00:00,77636.828125,77666.171875,77580.3671875,77580.3671875,0
2026-04-25 13:30:00+00:00,77701.359375,77731.703125,77616.3515625,77636.828125,0
2026-04-25 14:00:00+00:00,77743.0,77768.6171875,77652.09375,77701.359375,25874432
2026-04-25 14:30:00+00:00,77679.9609375,77768.796875,77670.0,77743.0,0
2026-04-25 15:00:00+00:00,77728.0078125,77740.7578125,77667.1171875,77679.953125,0
2026-04-25 15:30:00+00:00,77354.0625,77744.0234375,77345.0,77732.3125,0
2026-04-25 16:00:00+00:00,77428.0,77483.4296875,77322.0,77332.5703125,112381952
2026-04-25 16:30:00+00:00,77427.6875,77472.6484375,77199.0234375,77422.59375,95993856
2026-04-25 17:00:00+00:00,77352.7265625,77433.75,77328.90625,77427.6796875,2422784
2026-04-25 17:30:00+00:00,77274.53125,77362.078125,77236.1328125,77362.078125,0
2026-04-25 18:00:00+00:00,77342.3828125,77354.0078125,77242.171875,77242.171875,0
2026-04-25 18:30:00+00:00,77311.0,77414.5625,77311.0,77342.3828125,90408960
2026-04-25 19:00:00+00:00,77272.96875,77372.3515625,77270.2421875,77309.6015625,159844352
2026-04-25 19:30:00+00:00,77339.7734375,77350.1484375,77210.0,77272.96875,21704704
2026-04-25 20:00:00+00:00,77443.2734375,77449.2421875,77324.5703125,77371.90625,0
2026-04-25 20:30:00+00:00,77497.0703125,77506.6015625,77415.4375,77438.71875,0
2026-04-25 21:00:00+00:00,77501.1328125,77553.5390625,77498.2109375,77498.2109375,0
2026-04-25 21:30:00+00:00,77555.4921875,77555.4921875,77434.25,77532.640625,4653056
2026-04-25 22:00:00+00:00,77576.703125,77594.0,77519.5234375,77548.8984375,10293248
2026-04-25 22:30:00+00:00,77575.2734375,77662.2578125,77551.1484375,77578.40625,0
2026-04-25 23:00:00+00:00,77614.5234375,77635.71875,77545.7734375,77577.96875,168302592
2026-04-25 23:30:00+00:00,77650.7109375,77666.4765625,77595.296875,77614.5234375,32560128
2026-04-26 00:00:00+00:00,77493.3828125,77663.84375,77493.3828125,77650.7265625,25694208
2026-04-26 00:30:00+00:00,77520.34375,77620.21875,77468.3984375,77502.5625,260464640
2026-04-26 01:00:00+00:00,77529.8671875,77591.6796875,77509.703125,77544.75,45585408
2026-04-26 01:30:00+00:00,77477.4609375,77578.9921875,77471.8515625,77529.8828125,3584000
2026-04-26 02:00:00+00:00,77577.4609375,77620.5390625,77471.84375,77471.8515625,0
2026-04-26 02:30:00+00:00,77545.703125,77612.3125,77496.5625,77577.46875,61053952
2026-04-26 03:00:00+00:00,77450.0390625,77564.5234375,77450.0390625,77544.2578125,48384000
2026-04-26 03:30:00+00:00,77408.0078125,77447.2578125,77346.4375,77440.796875,105800704
2026-04-26 04:00:00+00:00,77496.109375,77520.8125,77394.8828125,77400.0234375,52572160
2026-04-26 04:30:00+00:00,77790.6328125,77838.0078125,77449.90625,77496.109375,139067392
2026-04-26 05:00:00+00:00,78126.4765625,78201.359375,77736.0,77790.0625,652368896
2026-04-26 05:30:00+00:00,78004.96875,78212.609375,78004.9609375,78126.4921875,346595328
